,Dataset,Task,Region,Predicted vs. Observed Evoked Responses
1314,MDTB,MotorImagery,7Networks_LH_SalVentAttn_Med_1,0.252151838807489
1315,MDTB,MotorImagery,7Networks_LH_SalVentAttn_Med_2,0.3343860330541674
1316,MDTB,MotorImagery,7Networks_LH_SalVentAttn_Med_3,0.1633537867392639
1317,MDTB,MotorImagery,7Networks_LH_SalVentAttn_PFCl_1,0.19859315400891944
1318,MDTB,MotorImagery,7Networks_LH_SalVentAttn_ParOper_1,0.3373032662735908
1319,MDTB,MotorImagery,7Networks_LH_SomMot_1,0.43139946067622315
1320,MDTB,MotorImagery,7Networks_LH_SomMot_2,0.22221601833417903
1321,MDTB,MotorImagery,7Networks_LH_SomMot_3,0.34971312003495614
1322,MDTB,MotorImagery,7Networks_LH_SomMot_4,0.23618124238946828
1323,MDTB,MotorImagery,7Networks_LH_SomMot_5,0.2251053878324003
1324,MDTB,MotorImagery,7Networks_LH_SomMot_6,0.29966531165175025
1325,MDTB,MotorImagery,7Networks_LH_Vis_1,0.22437033991181354
1326,MDTB,MotorImagery,7Networks_LH_Vis_2,0.6022074542261132
1327,MDTB,MotorImagery,7Networks_LH_Vis_3,0.4208150819467483
1328,MDTB,MotorImagery,7Networks_LH_Vis_4,0.584091343159853
1329,MDTB,MotorImagery,7Networks_LH_Vis_5,0.6667189803266304
1330,MDTB,MotorImagery,7Networks_LH_Vis_6,0.5323549746554337
1331,MDTB,MotorImagery,7Networks_LH_Vis_7,0.3199605071465636
1332,MDTB,MotorImagery,7Networks_LH_Vis_8,0.5594553494030271
1333,MDTB,MotorImagery,7Networks_LH_Vis_9,0.5348165070066508
1334,MDTB,MotorImagery,7Networks_RH_Cont_Cing_1,0.3415388688325495
1335,MDTB,MotorImagery,7Networks_RH_Cont_PFCl_1,0.20072635352066234
1336,MDTB,MotorImagery,7Networks_RH_Cont_PFCl_2,0.1780011566549412
1337,MDTB,MotorImagery,7Networks_RH_Cont_PFCl_3,0.1827734115427455
1338,MDTB,MotorImagery,7Networks_RH_Cont_PFCl_4,0.17520299574934559
1339,MDTB,MotorImagery,7Networks_RH_Cont_PFCmp_1,0.1726592075396747
1340,MDTB,MotorImagery,7Networks_RH_Cont_Par_1,0.21600263815831472
1341,MDTB,MotorImagery,7Networks_RH_Cont_Par_2,0.24512179933237063
1342,MDTB,MotorImagery,7Networks_RH_Cont_pCun_1,0.30097895360339183
1343,MDTB,MotorImagery,7Networks_RH_Default_PFCdPFCm_1,0.18986572937869878
1344,MDTB,MotorImagery,7Networks_RH_Default_PFCdPFCm_2,0.15643613115009913
1345,MDTB,MotorImagery,7Networks_RH_Default_PFCdPFCm_3,0.17438994345105016
1346,MDTB,MotorImagery,7Networks_RH_Default_PFCv_1,0.21200246887138657
1347,MDTB,MotorImagery,7Networks_RH_Default_PFCv_2,0.2547403926508044
1348,MDTB,MotorImagery,7Networks_RH_Default_Par_1,0.21547406902451116
1349,MDTB,MotorImagery,7Networks_RH_Default_Temp_1,0.24535504488933338
1350,MDTB,MotorImagery,7Networks_RH_Default_Temp_2,0.44071852331222433
1351,MDTB,MotorImagery,7Networks_RH_Default_Temp_3,0.307498987857399
1352,MDTB,MotorImagery,7Networks_RH_Default_pCunPCC_1,0.2956536485653091
1353,MDTB,MotorImagery,7Networks_RH_Default_pCunPCC_2,0.19892175376804153
1354,MDTB,MotorImagery,7Networks_RH_DorsAttn_FEF_1,0.24261255476350546
1355,MDTB,MotorImagery,7Networks_RH_DorsAttn_Post_1,0.3350554664802183
1356,MDTB,MotorImagery,7Networks_RH_DorsAttn_Post_2,0.13910410014282976
1357,MDTB,MotorImagery,7Networks_RH_DorsAttn_Post_3,0.20081726400790925
1358,MDTB,MotorImagery,7Networks_RH_DorsAttn_Post_4,0.33323633617591814
1359,MDTB,MotorImagery,7Networks_RH_DorsAttn_Post_5,0.3364822721634133
1360,MDTB,MotorImagery,7Networks_RH_DorsAttn_PrCv_1,0.23916378885690057
1361,MDTB,MotorImagery,7Networks_RH_Limbic_OFC_1,0.1740535391512333
1362,MDTB,MotorImagery,7Networks_RH_Limbic_TempPole_1,0.34279014289833976
1363,MDTB,MotorImagery,7Networks_RH_SalVentAttn_FrOperIns_1,0.3468541043813452
1364,MDTB,MotorImagery,7Networks_RH_SalVentAttn_Med_1,0.3254987129796502
1365,MDTB,MotorImagery,7Networks_RH_SalVentAttn_Med_2,0.18099442211186556
1366,MDTB,MotorImagery,7Networks_RH_SalVentAttn_TempOccPar_1,0.28325482628863774
1367,MDTB,MotorImagery,7Networks_RH_SalVentAttn_TempOccPar_2,0.28122409485926436
1368,MDTB,MotorImagery,7Networks_RH_SomMot_1,0.4161837080619088
1369,MDTB,MotorImagery,7Networks_RH_SomMot_2,0.21869630412709784
1370,MDTB,MotorImagery,7Networks_RH_SomMot_3,0.3179277626586197
1371,MDTB,MotorImagery,7Networks_RH_SomMot_4,0.25871237038928935
1372,MDTB,MotorImagery,7Networks_RH_SomMot_5,0.25062930169040104
1373,MDTB,MotorImagery,7Networks_RH_SomMot_6,0.20765389098845075
1374,MDTB,MotorImagery,7Networks_RH_SomMot_7,0.2210210656248469
1375,MDTB,MotorImagery,7Networks_RH_SomMot_8,0.30910515534906124
1376,MDTB,MotorImagery,7Networks_RH_Vis_1,0.1575695304475718
1377,MDTB,MotorImagery,7Networks_RH_Vis_2,0.5467730798245493
1378,MDTB,MotorImagery,7Networks_RH_Vis_3,0.39636566176580973
1379,MDTB,MotorImagery,7Networks_RH_Vis_4,0.6136837986291701
1380,MDTB,MotorImagery,7Networks_RH_Vis_5,0.615600678253603
1381,MDTB,MotorImagery,7Networks_RH_Vis_6,0.4378506307574671
1382,MDTB,MotorImagery,7Networks_RH_Vis_7,0.4714619379483871
1383,MDTB,MotorImagery,7Networks_RH_Vis_8,0.6123372215548344
1384,MDTB,MotorImagery,Caudate,0.12150523079496417
1385,MDTB,MotorImagery,Hippocampus,0.29781623099318677
1386,MDTB,MotorImagery,Null Model,0.18270413070648522
1387,MDTB,MotorImagery,Pallidus,0.18464406648316214
1388,MDTB,MotorImagery,Putamen,0.13758768589590686
1389,MDTB,MotorImagery,Thalamus,0.5252438585675374
1390,MDTB,MotorImagery,Uniformed Evoked Model,-0.1147673841410376
1391,MDTB,NatureMovie,7Networks_LH_Cont_Cing_1,0.19576755355454123
1392,MDTB,NatureMovie,7Networks_LH_Cont_PFCl_1,0.2090584249892739
1393,MDTB,NatureMovie,7Networks_LH_Cont_Par_1,0.22550178290950895
1394,MDTB,NatureMovie,7Networks_LH_Cont_pCun_1,0.07513123230798847
1395,MDTB,NatureMovie,7Networks_LH_Default_PFC_1,0.1692947717708798
1396,MDTB,NatureMovie,7Networks_LH_Default_PFC_2,0.22983110098314366
1397,MDTB,NatureMovie,7Networks_LH_Default_PFC_3,0.14754899519558778
1398,MDTB,NatureMovie,7Networks_LH_Default_PFC_4,0.1679287102490179
1399,MDTB,NatureMovie,7Networks_LH_Default_PFC_5,0.08927035124597014
1400,MDTB,NatureMovie,7Networks_LH_Default_PFC_6,0.11756224870098762
1401,MDTB,NatureMovie,7Networks_LH_Default_PFC_7,0.22197067957167893
1402,MDTB,NatureMovie,7Networks_LH_Default_Par_1,0.2090921080865018
1403,MDTB,NatureMovie,7Networks_LH_Default_Par_2,0.2897538804272349
1404,MDTB,NatureMovie,7Networks_LH_Default_Temp_1,0.06424619140536095
1405,MDTB,NatureMovie,7Networks_LH_Default_Temp_2,0.04564026031835779
1406,MDTB,NatureMovie,7Networks_LH_Default_pCunPCC_1,0.03920797288140595
1407,MDTB,NatureMovie,7Networks_LH_Default_pCunPCC_2,0.13130438318446494
1408,MDTB,NatureMovie,7Networks_LH_DorsAttn_FEF_1,0.3214610156758009
1409,MDTB,NatureMovie,7Networks_LH_DorsAttn_Post_1,0.3160849679520507
1410,MDTB,NatureMovie,7Networks_LH_DorsAttn_Post_2,0.15104353864578893
1411,MDTB,NatureMovie,7Networks_LH_DorsAttn_Post_3,0.3256764756401877
1412,MDTB,NatureMovie,7Networks_LH_DorsAttn_Post_4,0.10898134947244847
1413,MDTB,NatureMovie,7Networks_LH_DorsAttn_Post_5,0.22976144805883386
1414,MDTB,NatureMovie,7Networks_LH_DorsAttn_Post_6,0.18627607791716003
1415,MDTB,NatureMovie,7Networks_LH_DorsAttn_PrCv_1,0.22325952094001958
1416,MDTB,NatureMovie,7Networks_LH_Limbic_OFC_1,0.11774863775718257
1417,MDTB,NatureMovie,7Networks_LH_Limbic_TempPole_1,0.11182680894065705
1418,MDTB,NatureMovie,7Networks_LH_Limbic_TempPole_2,0.07397393165822448
1419,MDTB,NatureMovie,7Networks_LH_SalVentAttn_FrOperIns_1,0.17591463453861997
1420,MDTB,NatureMovie,7Networks_LH_SalVentAttn_FrOperIns_2,0.16616335371920293
1421,MDTB,NatureMovie,7Networks_LH_SalVentAttn_Med_1,0.21549516257209905
1422,MDTB,NatureMovie,7Networks_LH_SalVentAttn_Med_2,0.21608234456031936
1423,MDTB,NatureMovie,7Networks_LH_SalVentAttn_Med_3,0.17165891506994638
1424,MDTB,NatureMovie,7Networks_LH_SalVentAttn_PFCl_1,0.20070658226331708
1425,MDTB,NatureMovie,7Networks_LH_SalVentAttn_ParOper_1,0.17058321983915775
1426,MDTB,NatureMovie,7Networks_LH_SomMot_1,0.06399451936559498
1427,MDTB,NatureMovie,7Networks_LH_SomMot_2,0.017981877114149898
1428,MDTB,NatureMovie,7Networks_LH_SomMot_3,0.01967523166257938
1429,MDTB,NatureMovie,7Networks_LH_SomMot_4,0.04116738504262452
1430,MDTB,NatureMovie,7Networks_LH_SomMot_5,0.12498916719023011
1431,MDTB,NatureMovie,7Networks_LH_SomMot_6,0.10685660100025214
1432,MDTB,NatureMovie,7Networks_LH_Vis_1,0.28214523968090993
1433,MDTB,NatureMovie,7Networks_LH_Vis_2,0.4327163670784766
1434,MDTB,NatureMovie,7Networks_LH_Vis_3,0.3457404780447899
1435,MDTB,NatureMovie,7Networks_LH_Vis_4,0.4368517497038736
1436,MDTB,NatureMovie,7Networks_LH_Vis_5,0.4968875879838291
1437,MDTB,NatureMovie,7Networks_LH_Vis_6,0.35131915326075475
1438,MDTB,NatureMovie,7Networks_LH_Vis_7,0.16997005763691123
1439,MDTB,NatureMovie,7Networks_LH_Vis_8,0.4132153749296177
1440,MDTB,NatureMovie,7Networks_LH_Vis_9,0.31135387259307656
1441,MDTB,NatureMovie,7Networks_RH_Cont_Cing_1,0.29335309918984925
1442,MDTB,NatureMovie,7Networks_RH_Cont_PFCl_1,0.12508265185491507
1443,MDTB,NatureMovie,7Networks_RH_Cont_PFCl_2,0.09678980636831502
1444,MDTB,NatureMovie,7Networks_RH_Cont_PFCl_3,0.13519965652084304
1445,MDTB,NatureMovie,7Networks_RH_Cont_PFCl_4,0.12397462634044845
1446,MDTB,NatureMovie,7Networks_RH_Cont_PFCmp_1,0.09188880980957184
1447,MDTB,NatureMovie,7Networks_RH_Cont_Par_1,0.1437468147463879
1448,MDTB,NatureMovie,7Networks_RH_Cont_Par_2,0.2076365767001929
1449,MDTB,NatureMovie,7Networks_RH_Cont_pCun_1,0.22023977144354215
1450,MDTB,NatureMovie,7Networks_RH_Default_PFCdPFCm_1,0.15791881091103027
1451,MDTB,NatureMovie,7Networks_RH_Default_PFCdPFCm_2,0.099104034823568
1452,MDTB,NatureMovie,7Networks_RH_Default_PFCdPFCm_3,0.15797698335752283
1453,MDTB,NatureMovie,7Networks_RH_Default_PFCv_1,0.08576959404794589
1454,MDTB,NatureMovie,7Networks_RH_Default_PFCv_2,0.1517604794214295
1455,MDTB,NatureMovie,7Networks_RH_Default_Par_1,0.18056624421801715
1456,MDTB,NatureMovie,7Networks_RH_Default_Temp_1,0.09551103808055579
1457,MDTB,NatureMovie,7Networks_RH_Default_Temp_2,0.10364183972586904
1458,MDTB,NatureMovie,7Networks_RH_Default_Temp_3,0.11328994047659588
1459,MDTB,NatureMovie,7Networks_RH_Default_pCunPCC_1,0.0525890962338735
1460,MDTB,NatureMovie,7Networks_RH_Default_pCunPCC_2,0.17575936529197486
1461,MDTB,NatureMovie,7Networks_RH_DorsAttn_FEF_1,0.24323401654129045
1462,MDTB,NatureMovie,7Networks_RH_DorsAttn_Post_1,0.2525357033155932
1463,MDTB,NatureMovie,7Networks_RH_DorsAttn_Post_2,0.1168041434363324
1464,MDTB,NatureMovie,7Networks_RH_DorsAttn_Post_3,0.1583492231877575
1465,MDTB,NatureMovie,7Networks_RH_DorsAttn_Post_4,0.3104204950751545
1466,MDTB,NatureMovie,7Networks_RH_DorsAttn_Post_5,0.24958669486045382
1467,MDTB,NatureMovie,7Networks_RH_DorsAttn_PrCv_1,0.12150453715739455
1468,MDTB,NatureMovie,7Networks_RH_Limbic_OFC_1,0.1264425588060966
1469,MDTB,NatureMovie,7Networks_RH_Limbic_TempPole_1,0.13197609829987517
1470,MDTB,NatureMovie,7Networks_RH_SalVentAttn_FrOperIns_1,0.12984202812105594
1471,MDTB,NatureMovie,7Networks_RH_SalVentAttn_Med_1,0.17681386177584293
1472,MDTB,NatureMovie,7Networks_RH_SalVentAttn_Med_2,0.14769870122276837
1473,MDTB,NatureMovie,7Networks_RH_SalVentAttn_TempOccPar_1,0.12500523187060011
1474,MDTB,NatureMovie,7Networks_RH_SalVentAttn_TempOccPar_2,0.00897942626413201
1475,MDTB,NatureMovie,7Networks_RH_SomMot_1,0.05630531971949739
1476,MDTB,NatureMovie,7Networks_RH_SomMot_2,0.013545365680395091
1477,MDTB,NatureMovie,7Networks_RH_SomMot_3,0.061751072856984536
1478,MDTB,NatureMovie,7Networks_RH_SomMot_4,0.04109039847827818
1479,MDTB,NatureMovie,7Networks_RH_SomMot_5,0.10639520218755626
1480,MDTB,NatureMovie,7Networks_RH_SomMot_6,0.06657766190870126
1481,MDTB,NatureMovie,7Networks_RH_SomMot_7,0.037506017644334776
1482,MDTB,NatureMovie,7Networks_RH_SomMot_8,0.13601094713578835
1483,MDTB,NatureMovie,7Networks_RH_Vis_1,0.26244210305545623
1484,MDTB,NatureMovie,7Networks_RH_Vis_2,0.3774445591945782
1485,MDTB,NatureMovie,7Networks_RH_Vis_3,0.2121710414440922
1486,MDTB,NatureMovie,7Networks_RH_Vis_4,0.44417167360071425
1487,MDTB,NatureMovie,7Networks_RH_Vis_5,0.46088462227055077
1488,MDTB,NatureMovie,7Networks_RH_Vis_6,0.3109480232369032
1489,MDTB,NatureMovie,7Networks_RH_Vis_7,0.3499580591503026
1490,MDTB,NatureMovie,7Networks_RH_Vis_8,0.4485620921394645
1491,MDTB,NatureMovie,Caudate,0.09957043912966801
1492,MDTB,NatureMovie,Hippocampus,0.19472057341066457
1493,MDTB,NatureMovie,Null Model,0.04574455093166051
1494,MDTB,NatureMovie,Pallidus,0.08183351402937829
1495,MDTB,NatureMovie,Putamen,0.057464944887235185
1496,MDTB,NatureMovie,Thalamus,0.2796278658687314
1497,MDTB,NatureMovie,Uniformed Evoked Model,-0.02471399586838211
1498,MDTB,ObjectNBackTask,7Networks_LH_Cont_Cing_1,0.13697383098726368
1499,MDTB,ObjectNBackTask,7Networks_LH_Cont_PFCl_1,0.47921889374237314
1500,MDTB,ObjectNBackTask,7Networks_LH_Cont_Par_1,0.2778205019652777
1501,MDTB,ObjectNBackTask,7Networks_LH_Cont_pCun_1,0.2412448036948935
1502,MDTB,ObjectNBackTask,7Networks_LH_Default_PFC_1,0.32687063086568763
1503,MDTB,ObjectNBackTask,7Networks_LH_Default_PFC_2,0.3977085588336755
1504,MDTB,ObjectNBackTask,7Networks_LH_Default_PFC_3,0.14713155697107658
1505,MDTB,ObjectNBackTask,7Networks_LH_Default_PFC_4,0.22507232144385889
1506,MDTB,ObjectNBackTask,7Networks_LH_Default_PFC_5,0.24518896383096525
1507,MDTB,ObjectNBackTask,7Networks_LH_Default_PFC_6,0.4322277029269884
1508,MDTB,ObjectNBackTask,7Networks_LH_Default_PFC_7,0.3355390115998209
1509,MDTB,ObjectNBackTask,7Networks_LH_Default_Par_1,0.3347844644478994
1510,MDTB,ObjectNBackTask,7Networks_LH_Default_Par_2,0.32803494967379293
1511,MDTB,ObjectNBackTask,7Networks_LH_Default_Temp_1,0.15771993548054355
1512,MDTB,ObjectNBackTask,7Networks_LH_Default_Temp_2,0.3183404002339076
1513,MDTB,ObjectNBackTask,7Networks_LH_Default_pCunPCC_1,0.15336650282460149
1514,MDTB,ObjectNBackTask,7Networks_LH_Default_pCunPCC_2,0.16683866570022182
1515,MDTB,ObjectNBackTask,7Networks_LH_DorsAttn_FEF_1,0.5591418458473905
1516,MDTB,ObjectNBackTask,7Networks_LH_DorsAttn_Post_1,0.4566996926266431
1517,MDTB,ObjectNBackTask,7Networks_LH_DorsAttn_Post_2,0.3918897664448463
1518,MDTB,ObjectNBackTask,7Networks_LH_DorsAttn_Post_3,0.3938741949163331
1519,MDTB,ObjectNBackTask,7Networks_LH_DorsAttn_Post_4,0.3173560461424817
1520,MDTB,ObjectNBackTask,7Networks_LH_DorsAttn_Post_5,0.37783262987524247
1521,MDTB,ObjectNBackTask,7Networks_LH_DorsAttn_Post_6,0.42565683045399283
1522,MDTB,ObjectNBackTask,7Networks_LH_DorsAttn_PrCv_1,0.46741136102543057
1523,MDTB,ObjectNBackTask,7Networks_LH_Limbic_OFC_1,0.21798855263277467
1524,MDTB,ObjectNBackTask,7Networks_LH_Limbic_TempPole_1,0.22757315174013173
1525,MDTB,ObjectNBackTask,7Networks_LH_Limbic_TempPole_2,0.3272893266880133
1526,MDTB,ObjectNBackTask,7Networks_LH_SalVentAttn_FrOperIns_1,0.5530305870611156
1527,MDTB,ObjectNBackTask,7Networks_LH_SalVentAttn_FrOperIns_2,0.5200865060378672
1528,MDTB,ObjectNBackTask,7Networks_LH_SalVentAttn_Med_1,0.42570385248121856
1529,MDTB,ObjectNBackTask,7Networks_LH_SalVentAttn_Med_2,0.5472071727332349
1530,MDTB,ObjectNBackTask,7Networks_LH_SalVentAttn_Med_3,0.4522836978244181
1531,MDTB,ObjectNBackTask,7Networks_LH_SalVentAttn_PFCl_1,0.36509015960210994
1532,MDTB,ObjectNBackTask,7Networks_LH_SalVentAttn_ParOper_1,0.5431612203028763
1533,MDTB,ObjectNBackTask,7Networks_LH_SomMot_1,0.5461298880675548
1534,MDTB,ObjectNBackTask,7Networks_LH_SomMot_2,0.4654828426901127
1535,MDTB,ObjectNBackTask,7Networks_LH_SomMot_3,0.5079960147199253
1536,MDTB,ObjectNBackTask,7Networks_LH_SomMot_4,0.3901022825565756
1537,MDTB,ObjectNBackTask,7Networks_LH_SomMot_5,0.3852609279344313
1538,MDTB,ObjectNBackTask,7Networks_LH_SomMot_6,0.4633647050030688
1539,MDTB,ObjectNBackTask,7Networks_LH_Vis_1,0.2561917685882338
1540,MDTB,ObjectNBackTask,7Networks_LH_Vis_2,0.4252695550565508
1541,MDTB,ObjectNBackTask,7Networks_LH_Vis_3,0.3274266780254641
1542,MDTB,ObjectNBackTask,7Networks_LH_Vis_4,0.44405557976872667
1543,MDTB,ObjectNBackTask,7Networks_LH_Vis_5,0.4157996783803536
1544,MDTB,ObjectNBackTask,7Networks_LH_Vis_6,0.14729611325537503
1545,MDTB,ObjectNBackTask,7Networks_LH_Vis_7,0.2947941703823909
1546,MDTB,ObjectNBackTask,7Networks_LH_Vis_8,0.41268708279451854
1547,MDTB,ObjectNBackTask,7Networks_LH_Vis_9,0.218063345033593
1548,MDTB,ObjectNBackTask,7Networks_RH_Cont_Cing_1,0.19132359468726737
1549,MDTB,ObjectNBackTask,7Networks_RH_Cont_PFCl_1,0.3147409301213896
1550,MDTB,ObjectNBackTask,7Networks_RH_Cont_PFCl_2,0.368585355643314
1551,MDTB,ObjectNBackTask,7Networks_RH_Cont_PFCl_3,0.3735295505238283
1552,MDTB,ObjectNBackTask,7Networks_RH_Cont_PFCl_4,0.366116506287619
1553,MDTB,ObjectNBackTask,7Networks_RH_Cont_PFCmp_1,0.3326436507789002
1554,MDTB,ObjectNBackTask,7Networks_RH_Cont_Par_1,0.4282594659012816
1555,MDTB,ObjectNBackTask,7Networks_RH_Cont_Par_2,0.19903771851411223
1556,MDTB,ObjectNBackTask,7Networks_RH_Cont_pCun_1,0.25551769982275613
1557,MDTB,ObjectNBackTask,7Networks_RH_Default_PFCdPFCm_1,0.2006925580176044
1558,MDTB,ObjectNBackTask,7Networks_RH_Default_PFCdPFCm_2,0.23828370720783534
1559,MDTB,ObjectNBackTask,7Networks_RH_Default_PFCdPFCm_3,0.21950228775352348
1560,MDTB,ObjectNBackTask,7Networks_RH_Default_PFCv_1,0.32198746281232427
1561,MDTB,ObjectNBackTask,7Networks_RH_Default_PFCv_2,0.3779863394178524
1562,MDTB,ObjectNBackTask,7Networks_RH_Default_Par_1,0.3154561590713537
1563,MDTB,ObjectNBackTask,7Networks_RH_Default_Temp_1,0.21347292124239395
1564,MDTB,ObjectNBackTask,7Networks_RH_Default_Temp_2,0.2263438660947092
1565,MDTB,ObjectNBackTask,7Networks_RH_Default_Temp_3,0.2633494324393565
1566,MDTB,ObjectNBackTask,7Networks_RH_Default_pCunPCC_1,0.1516192435650788
1567,MDTB,ObjectNBackTask,7Networks_RH_Default_pCunPCC_2,0.16376928414359815
1568,MDTB,ObjectNBackTask,7Networks_RH_DorsAttn_FEF_1,0.3746888639039212
1569,MDTB,ObjectNBackTask,7Networks_RH_DorsAttn_Post_1,0.29753411694247084
1570,MDTB,ObjectNBackTask,7Networks_RH_DorsAttn_Post_2,0.37163009322336005
1571,MDTB,ObjectNBackTask,7Networks_RH_DorsAttn_Post_3,0.2778213194016511
1572,MDTB,ObjectNBackTask,7Networks_RH_DorsAttn_Post_4,0.3236803351983387
1573,MDTB,ObjectNBackTask,7Networks_RH_DorsAttn_Post_5,0.4972857682526375
1574,MDTB,ObjectNBackTask,7Networks_RH_DorsAttn_PrCv_1,0.4474021983599618
1575,MDTB,ObjectNBackTask,7Networks_RH_Limbic_OFC_1,0.19885167306849072
1576,MDTB,ObjectNBackTask,7Networks_RH_Limbic_TempPole_1,0.224450223553842
1577,MDTB,ObjectNBackTask,7Networks_RH_SalVentAttn_FrOperIns_1,0.5631754928286534
1578,MDTB,ObjectNBackTask,7Networks_RH_SalVentAttn_Med_1,0.5582858824172985
1579,MDTB,ObjectNBackTask,7Networks_RH_SalVentAttn_Med_2,0.49174086395986455
1580,MDTB,ObjectNBackTask,7Networks_RH_SalVentAttn_TempOccPar_1,0.4012905381545738
1581,MDTB,ObjectNBackTask,7Networks_RH_SalVentAttn_TempOccPar_2,0.5381494162619268
1582,MDTB,ObjectNBackTask,7Networks_RH_SomMot_1,0.5245053399233441
1583,MDTB,ObjectNBackTask,7Networks_RH_SomMot_2,0.465332303043576
1584,MDTB,ObjectNBackTask,7Networks_RH_SomMot_3,0.47981669459068366
1585,MDTB,ObjectNBackTask,7Networks_RH_SomMot_4,0.3123020915988707
1586,MDTB,ObjectNBackTask,7Networks_RH_SomMot_5,0.40352343638193583
1587,MDTB,ObjectNBackTask,7Networks_RH_SomMot_6,0.3187165395773701
1588,MDTB,ObjectNBackTask,7Networks_RH_SomMot_7,0.3096063655749689
1589,MDTB,ObjectNBackTask,7Networks_RH_SomMot_8,0.4661082372673017
1590,MDTB,ObjectNBackTask,7Networks_RH_Vis_1,0.21831372422493145
1591,MDTB,ObjectNBackTask,7Networks_RH_Vis_2,0.3665120611414056
1592,MDTB,ObjectNBackTask,7Networks_RH_Vis_3,0.16852123850819037
1593,MDTB,ObjectNBackTask,7Networks_RH_Vis_4,0.4574163031091426
1594,MDTB,ObjectNBackTask,7Networks_RH_Vis_5,0.3150195077967434
1595,MDTB,ObjectNBackTask,7Networks_RH_Vis_6,0.1263871689505156
1596,MDTB,ObjectNBackTask,7Networks_RH_Vis_7,0.17231143291123185
1597,MDTB,ObjectNBackTask,7Networks_RH_Vis_8,0.3900233078267587
1598,MDTB,ObjectNBackTask,Caudate,0.20345414200482856
1599,MDTB,ObjectNBackTask,Hippocampus,0.1308212477660354
1600,MDTB,ObjectNBackTask,Null Model,0.05989392788597982
1601,MDTB,ObjectNBackTask,Pallidus,0.2500925088308903
1602,MDTB,ObjectNBackTask,Putamen,0.3638958893087289
1603,MDTB,ObjectNBackTask,Thalamus,0.3902439470040626
1604,MDTB,ObjectNBackTask,Uniformed Evoked Model,-0.07620024418745854
1605,MDTB,ObjectViewing,7Networks_LH_Cont_Cing_1,0.32641330602018986
1606,MDTB,ObjectViewing,7Networks_LH_Cont_PFCl_1,0.1443560683339045
1607,MDTB,ObjectViewing,7Networks_LH_Cont_Par_1,0.026839157901871483
1608,MDTB,ObjectViewing,7Networks_LH_Cont_pCun_1,0.3430885038992148
1609,MDTB,ObjectViewing,7Networks_LH_Default_PFC_1,0.24319753676488234
1610,MDTB,ObjectViewing,7Networks_LH_Default_PFC_2,0.16214124354887183
1611,MDTB,ObjectViewing,7Networks_LH_Default_PFC_3,0.2788136648781455
1612,MDTB,ObjectViewing,7Networks_LH_Default_PFC_4,0.307657863023759
1613,MDTB,ObjectViewing,7Networks_LH_Default_PFC_5,0.1506727047769445
1614,MDTB,ObjectViewing,7Networks_LH_Default_PFC_6,0.1227919233630972
1615,MDTB,ObjectViewing,7Networks_LH_Default_PFC_7,0.15775031298597003
1616,MDTB,ObjectViewing,7Networks_LH_Default_Par_1,0.20661652024750943
1617,MDTB,ObjectViewing,7Networks_LH_Default_Par_2,0.21173618418919737
1618,MDTB,ObjectViewing,7Networks_LH_Default_Temp_1,0.09547897524267272
1619,MDTB,ObjectViewing,7Networks_LH_Default_Temp_2,0.08987304110602198
1620,MDTB,ObjectViewing,7Networks_LH_Default_pCunPCC_1,0.1679131543917514
1621,MDTB,ObjectViewing,7Networks_LH_Default_pCunPCC_2,0.08088411274481327
1622,MDTB,ObjectViewing,7Networks_LH_DorsAttn_FEF_1,0.046538336458943466
1623,MDTB,ObjectViewing,7Networks_LH_DorsAttn_Post_1,0.46331943145586607
1624,MDTB,ObjectViewing,7Networks_LH_DorsAttn_Post_2,0.07292973548550107
1625,MDTB,ObjectViewing,7Networks_LH_DorsAttn_Post_3,0.2861714760021153
1626,MDTB,ObjectViewing,7Networks_LH_DorsAttn_Post_4,0.05614529432259289
1627,MDTB,ObjectViewing,7Networks_LH_DorsAttn_Post_5,0.13317507449878357
1628,MDTB,ObjectViewing,7Networks_LH_DorsAttn_Post_6,0.11836502859438303
1629,MDTB,ObjectViewing,7Networks_LH_DorsAttn_PrCv_1,0.03201896135297237
1630,MDTB,ObjectViewing,7Networks_LH_Limbic_OFC_1,0.08386984585283074
1631,MDTB,ObjectViewing,7Networks_LH_Limbic_TempPole_1,0.13693324045468938
1632,MDTB,ObjectViewing,7Networks_LH_Limbic_TempPole_2,0.13422955339414724
1633,MDTB,ObjectViewing,7Networks_LH_SalVentAttn_FrOperIns_1,0.1278748234008842
1634,MDTB,ObjectViewing,7Networks_LH_SalVentAttn_FrOperIns_2,0.15115292531061972
1635,MDTB,ObjectViewing,7Networks_LH_SalVentAttn_Med_1,0.3051018219196277
